,Unnamed: 0,Block and Lot Number,Property Location,Location,blklot,Violation Number,correct - no permit,obtain permit,stop all work,abated,closed,open,referred to hearing,rescinded
651,20621,0128C064,0000 1750 TAYLOR              ST2002,"(37.7985288032275, -122.413274223265)",0128C064,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
652,20663,6615051,0000 0107 28TH                ST0000,"(37.7452804084761, -122.425014984276)",6615051,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
653,20671,0579C014,0000 2100 PACIFIC             AV0007B,"(37.7942268795735, -122.430095354673)",0579C014,16,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
654,20759,0047C105,0000 1080 CHESTNUT            ST0001G,"(37.8030477584271, -122.421074450669)",0047C105,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
655,20897,0579C010,0000 2100 PACIFIC             AV0005B,"(37.7942268795735, -122.430095354673)",0579C010,16,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
656,20928,0128C027,0000 1750 TAYLOR              ST0804,"(37.7985288032275, -122.413274223265)",0128C027,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
657,20936,0047C103,0000 1080 CHESTNUT            ST0001E,"(37.8030477584271, -122.421074450669)",0047C103,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
658,20967,1089003,0143 0139 BLAKE               ST0000,"(37.7813358075592, -122.451304531253)",1089003,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
659,20971,0128C061,0000 1750 TAYLOR              ST1902,"(37.7985288032275, -122.413274223265)",0128C061,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
660,20989,0128C058,0000 1750 TAYLOR              ST1802,"(37.7985288032275, -122.413274223265)",0128C058,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
661,21016,0215C011,0000 1333 JONES               ST0501,"(37.7936210279681, -122.414882373554)",0215C011,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
662,21021,0252C066,0000 1201 CALIFORNIA          ST1203,"(37.7910768180755, -122.41433878109)",0252C066,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
663,21075,0252C076,0000 1201 CALIFORNIA          ST1601,"(37.7910768180755, -122.41433878109)",0252C076,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
664,21105,3707063,0000 0680 MISSION             ST0000,"(37.7867736024745, -122.401977968033)",3707063,9,8.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0
665,21107,0252C024,0000 1201 CALIFORNIA          ST0407,"(37.7910768180755, -122.41433878109)",0252C024,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
666,21112,0094C016,0000 2164 HYDE                ST0000A,"(37.8009123308796, -122.419097249198)",0094C016,10,7.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0
667,21189,3574041,0633 0629 SOUTH VAN NESS      AV0000,"(37.7630541323365, -122.41692614093)",3574041,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,21192,0571012,2256 2252 VAN NESS            AV0000,"(37.7965333112646, -122.42316332693)",0571012,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
669,21212,0247C075,0000 1200 CALIFORNIA          ST0023B,"(37.7916717343982, -122.414524564497)",0247C075,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
670,21274,0247C047,0000 1200 CALIFORNIA          ST0016B,"(37.7916717343982, -122.414524564497)",0247C047,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
671,21317,0128C033,0000 1750 TAYLOR              ST1001,"(37.7985288032275, -122.413274223265)",0128C033,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
672,21329,0128C032,0000 1750 TAYLOR              ST0905,"(37.7985288032275, -122.413274223265)",0128C032,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
673,21332,0247C086,0000 1200 CALIFORNIA          ST0025D,"(37.7916717343982, -122.414524564497)",0247C086,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
674,21344,0606024,0000 2455 JACKSON             ST0000,"(37.792088922532, -122.435420329713)",0606024,9,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
675,21352,0215C023,0000 1333 JONES               ST0603,"(37.7936210279681, -122.414882373554)",0215C023,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
676,21365,0331018,0000 0125VSITUS TO BE ASSIGNEDST0000,"(37.784749290385, -122.40975377093)",0331018,15,8.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0
677,21415,0252C059,0000 1201 CALIFORNIA          ST1101,"(37.7910768180755, -122.41433878109)",0252C059,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
678,21420,0215C109,0000 1333 JONES               ST1507,"(37.7936210279681, -122.414882373554)",0215C109,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
679,21465,0215C050,0000 1333 JONES               ST0810,"(37.7936210279681, -122.414882373554)",0215C050,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
680,21501,0247C083,0000 1200 CALIFORNIA          ST0025B,"(37.7916717343982, -122.414524564497)",0247C083,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
681,21527,0094C012,0000 2164 HYDE                ST0612,"(37.8009123308796, -122.419097249198)",0094C012,10,7.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0
682,21584,0298C023,0000 0666 POST                ST0704,"(37.78790571895, -122.412900793831)",0298C023,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683,21649,0192027,0019 0015 STONE               ST0000,"(37.7950440501645, -122.409347915856)",0192027,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
684,21670,0098C023,0000 1020 UNION               ST0024,"(37.8000299152147, -122.416271336736)",0098C023,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
685,21733,0579C006,0000 2100 PACIFIC             AV0003B,"(37.7942268795735, -122.430095354673)",0579C006,16,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
686,21740,0252C022,0000 1201 CALIFORNIA          ST0405,"(37.7910768180755, -122.41433878109)",0252C022,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
687,21751,0128C035,0000 1750 TAYLOR              ST1003,"(37.7985288032275, -122.413274223265)",0128C035,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
688,21762,0215C043,0000 1333 JONES               ST0803,"(37.7936210279681, -122.414882373554)",0215C043,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
689,21803,0247C064,0000 1200 CALIFORNIA          ST0020C,"(37.7916717343982, -122.414524564497)",0247C064,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
690,21815,0247C046,0000 1200 CALIFORNIA          ST0016A,"(37.7916717343982, -122.414524564497)",0247C046,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
691,21903,0252C055,0000 1201 CALIFORNIA          ST1002,"(37.7910768180755, -122.41433878109)",0252C055,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
692,21966,0579C015,0000 2100 PACIFIC             AV0008A,"(37.7942268795735, -122.430095354673)",0579C015,16,11.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
693,22005,3727085,0000 0615 MINNA               ST0000,"(37.7783297425846, -122.410700377263)",3727085,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,22033,0097C005,0000 1100 UNION               ST0400,"(37.7996601729614, -122.417684118265)",0097C005,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
695,22068,0098C019,0000 1020 UNION               ST0020,"(37.8000299152147, -122.416271336736)",0098C019,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
696,22095,0097C006,0000 1100 UNION               ST0401,"(37.7996601729614, -122.417684118265)",0097C006,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
697,22097,0047C154,0000 1080 CHESTNUT            ST0016A,"(37.8030477584271, -122.421074450669)",0047C154,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
698,22109,0047C132,0000 1080 CHESTNUT            ST0008C,"(37.8030477584271, -122.421074450669)",0047C132,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
699,22132,0215C070,0000 1333 JONES               ST1009,"(37.7936210279681, -122.414882373554)",0215C070,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
700,22152,0115013,0000 0422 GREEN               ST0000,"(37.8000156001251, -122.406336775112)",0115013,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
701,22154,0128C017,0000 1750 TAYLOR              ST0602,"(37.7985288032275, -122.413274223265)",0128C017,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
702,22197,1157011,0742 0740 BAKER               ST0000,"(37.7779828523842, -122.441456581617)",1157011,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
703,22222,0215C128,0000 1333 JONES               ST1706,"(37.7936210279681, -122.414882373554)",0215C128,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
704,22233,6574013,3182 3178 MISSION             ST0000,"(37.7464066927074, -122.419765576793)",6574013,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
705,22270,0215C121,0000 1333 JONES               ST1609,"(37.7936210279681, -122.414882373554)",0215C121,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
706,22276,3643051,3342 3340 24TH                ST0000,"(37.7523470783907, -122.419344903078)",3643051,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
707,22328,0047C143,0000 1080 CHESTNUT            ST0011B,"(37.8030477584271, -122.421074450669)",0047C143,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
708,22343,0047C117,0000 1080 CHESTNUT            ST0004D,"(37.8030477584271, -122.421074450669)",0047C117,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
709,22384,0098C024,0000 1020 UNION               ST0025,"(37.8000299152147, -122.416271336736)",0098C024,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710,22410,0047C141,0000 1080 CHESTNUT            ST0010D,"(37.8030477584271, -122.421074450669)",0047C141,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
711,22426,0047C110,0000 1080 CHESTNUT            ST0003A,"(37.8030477584271, -122.421074450669)",0047C110,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
712,22492,0252C001,0000 1201 CALIFORNIA          ST0101,"(37.7910768180755, -122.41433878109)",0252C001,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
713,22497,0128C014,0000 1750 TAYLOR              ST0503,"(37.7985288032275, -122.413274223265)",0128C014,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
714,22561,0252C074,0000 1201 CALIFORNIA          ST1502,"(37.7910768180755, -122.41433878109)",0252C074,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
715,22567,0215C115,0000 1333 JONES               ST1603,"(37.7936210279681, -122.414882373554)",0215C115,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
716,22576,0128C063,0000 1750 TAYLOR              ST2001,"(37.7985288032275, -122.413274223265)",0128C063,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
717,22599,0247C011,0000 1200 CALIFORNIA          ST0006B,"(37.7916717343982, -122.414524564497)",0247C011,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
718,22608,0215C118,0000 1333 JONES               ST1606,"(37.7936210279681, -122.414882373554)",0215C118,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
719,22613,0298C050,0000 0666 POST                ST1503,"(37.78790571895, -122.412900793831)",0298C050,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720,22646,0215C022,0000 1333 JONES               ST0602,"(37.7936210279681, -122.414882373554)",0215C022,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
721,22669,0215C117,0000 1333 JONES               ST1605,"(37.7936210279681, -122.414882373554)",0215C117,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
722,22894,0580C304,0000 2121 BROADWAY              0004,"(37.7942980253598, -122.432372713755)",0580C304,7,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
723,22945,4218002A,2019 2017 23RD                ST0000,"(37.7545042220191, -122.400041478634)",4218002A,4,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
724,22954,0215C053,0000 1333 JONES               ST0903,"(37.7936210279681, -122.414882373554)",0215C053,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
725,22971,6512005,0000 1270 GUERRERO            ST0000,"(37.7509105977904, -122.423134023952)",6512005,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
726,23034,0247C095,0000 1200 CALIFORNIA          STMR11,"(37.7916717343982, -122.414524564497)",0247C095,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
727,23065,0215C092,0000 1333 JONES               ST1401,"(37.7936210279681, -122.414882373554)",0215C092,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
728,23101,3597011,0000 0876 VALENCIA            ST0000,"(37.7588791915979, -122.42162472926)",3597011,6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
729,23107,0097C016,0000 1100 UNION               ST0901,"(37.7996601729614, -122.417684118265)",0097C016,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
730,23139,7109007,0000 5740 MISSION             ST0000,"(37.7099033578419, -122.450206107776)",7109007,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
731,23145,0098C018,0000 1020 UNION               ST0019,"(37.8000299152147, -122.416271336736)",0098C018,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
732,23153,0128C060,0000 1750 TAYLOR              ST1901,"(37.7985288032275, -122.413274223265)",0128C060,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
733,23164,0097C017,0000 1100 UNION               ST1000,"(37.7996601729614, -122.417684118265)",0097C017,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
734,23168,1204004,0000 0543 DIVISADERO          ST0000,"(37.7746201807126, -122.438054069257)",1204004,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
735,23260,0298C034,0000 0666 POST                ST1003,"(37.78790571895, -122.412900793831)",0298C034,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
736,23295,0252C021,0000 1201 CALIFORNIA          ST0404,"(37.7910768180755, -122.41433878109)",0252C021,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
737,23305,3548005,0332 0330 SOUTH VAN NESS      AV0000,"(37.7678272399922, -122.418030491495)",3548005,9,1.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0
738,23354,0540C005,0000 2100 GREEN               ST0206,"(37.7965785554442, -122.434007636828)",0540C005,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
739,23414,3733161,0000 0320 CLEMENTINA          ST0000,"(37.782167548716, -122.402770566509)",3733161,17,7.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0
740,23495,0047C116,0000 1080 CHESTNUT            ST0004C,"(37.8030477584271, -122.421074450669)",0047C116,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
741,23577,5476015,0000 1885 BAY SHORE           BL0000,"(37.7185242292744, -122.398381175466)",5476015,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
742,23578,0580C307,0000 2121 BROADWAY              0007,"(37.7942980253598, -122.432372713755)",0580C307,7,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
743,23586,0247C048,0000 1200 CALIFORNIA          STCMR9,"(37.7916717343982, -122.414524564497)",0247C048,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
744,23590,0247C027,0000 1200 CALIFORNIA          ST0010B,"(37.7916717343982, -122.414524564497)",0247C027,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
745,23652,0298C052,0000 0666 POST                ST1601,"(37.78790571895, -122.412900793831)",0298C052,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
746,23690,0247C081,0000 1200 CALIFORNIA          ST0024D,"(37.7916717343982, -122.414524564497)",0247C081,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
747,23714,4148035,0000 2976 23RD                ST0000,"(37.7544205620198, -122.411738043484)",4148035,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
748,23720,0097C003,0000 1100 UNION               ST0300,"(37.7996601729614, -122.417684118265)",0097C003,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
749,23811,0252C011,0000 1201 CALIFORNIA          ST0207,"(37.7910768180755, -122.41433878109)",0252C011,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
750,23858,0128C015,0000 1750 TAYLOR              ST0504,"(37.7985288032275, -122.413274223265)",0128C015,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
751,23884,0128C052,0000 1750 TAYLOR              ST1602,"(37.7985288032275, -122.413274223265)",0128C052,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
752,23947,0298C020,0000 0666 POST                ST0701,"(37.78790571895, -122.412900793831)",0298C020,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
753,24042,0252C069,0000 1201 CALIFORNIA          ST1303,"(37.7910768180755, -122.41433878109)",0252C069,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
754,24053,0128C018,0000 1750 TAYLOR              ST0603,"(37.7985288032275, -122.413274223265)",0128C018,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
755,24073,0128C040,0000 1750 TAYLOR              ST1202,"(37.7985288032275, -122.413274223265)",0128C040,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
756,24140,0298C045,0000 0666 POST                ST1402,"(37.78790571895, -122.412900793831)",0298C045,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
757,24237,0215C018,0000 1333 JONES               ST0508,"(37.7936210279681, -122.414882373554)",0215C018,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
758,24245,0215C030,0000 1333 JONES               ST0610,"(37.7936210279681, -122.414882373554)",0215C030,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
759,24247,0128C029,0000 1750 TAYLOR              ST0902,"(37.7985288032275, -122.413274223265)",0128C029,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
760,24254,0098C007,0000 1020 UNION               ST0007,"(37.8000299152147, -122.416271336736)",0098C007,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
761,24270,3729062,0771 0769 TEHAMA              ST0000,"(37.7748579891585, -122.411979415253)",3729062,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
762,24341,0128C003,0000 1750 TAYLOR              ST0204,"(37.7985288032275, -122.413274223265)",0128C003,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
763,24345,0215C055,0000 1333 JONES               ST0905,"(37.7936210279681, -122.414882373554)",0215C055,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
764,24364,0247C029,0000 1200 CALIFORNIA          ST0010D,"(37.7916717343982, -122.414524564497)",0247C029,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
765,24490,0098C008,0000 1020 UNION               ST0008,"(37.8000299152147, -122.416271336736)",0098C008,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
766,24501,0247C084,0000 1200 CALIFORNIA          ST25BMR,"(37.7916717343982, -122.414524564497)",0247C084,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
767,24509,0247C074,0000 1200 CALIFORNIA          ST0023A,"(37.7916717343982, -122.414524564497)",0247C074,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
768,24542,0094C009,0000 2164 HYDE                ST0509,"(37.8009123308796, -122.419097249198)",0094C009,10,7.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0
769,24578,0128C038,0000 1750 TAYLOR              ST1103,"(37.7985288032275, -122.413274223265)",0128C038,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
770,24585,0047C152,0000 1080 CHESTNUT            ST0015A,"(37.8030477584271, -122.421074450669)",0047C152,12,9.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0
771,24646,0252C058,0000 1201 CALIFORNIA          ST1006,"(37.7910768180755, -122.41433878109)",0252C058,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
772,24669,0252C036,0000 1201 CALIFORNIA          ST0605,"(37.7910768180755, -122.41433878109)",0252C036,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
773,24711,0215C119,0000 1333 JONES               ST1607,"(37.7936210279681, -122.414882373554)",0215C119,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
774,24732,0128C008,0000 1750 TAYLOR              ST0305,"(37.7985288032275, -122.413274223265)",0128C008,9,7.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
